OTU	Size	Taxonomy	taxname	phylum
Otu00997	210	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu00997_Ruminococcaceae	Firmicutes
Otu00998	55	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonas(88);	Otu00998_Porphyromonas	Bacteroidetes
Otu00999	38	Bacteria(100);Firmicutes(100);unclassified(85);unclassified(85);unclassified(85);unclassified(85);	Otu00999_Firmicutes	Firmicutes
Otu01000	21	Bacteria(100);Firmicutes(96);unclassified(62);unclassified(62);unclassified(62);unclassified(62);	Otu01000_Firmicutes	Firmicutes
Otu01001	132	Bacteria(100);unclassified(54);unclassified(54);unclassified(54);unclassified(54);unclassified(54);	Otu01001_Bacteria	unclassified
Otu01002	44	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);unclassified(57);unclassified(57);	Otu01002_Rhizobiales	Proteobacteria
Otu01003	206	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu01003_Ruminococcaceae	Firmicutes
Otu01004	269	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01004_Lachnospiraceae	Firmicutes
Otu01005	38	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(95);unclassified(95);unclassified(95);	Otu01005_Myxococcales	Proteobacteria
Otu01006	63	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);unclassified(89);unclassified(89);unclassified(89);	Otu01006_Betaproteobacteria	Proteobacteria
Otu01007	86	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);unclassified(100);unclassified(100);	Otu01007_Rhizobiales	Proteobacteria
Otu01008	110	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp1(100);unclassified(100);unclassified(100);unclassified(100);	Otu01008_Acidobacteria_Gp1	Acidobacteria
Otu01009	91	Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Chitinophagaceae(100);Terrimonas(100);	Otu01009_Terrimonas	Bacteroidetes
Otu01010	117	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Hyphomicrobiaceae(100);Devosia(100);	Otu01010_Devosia	Proteobacteria
Otu01011	39	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Acidimicrobiales(100);Acidimicrobiaceae(100);Ilumatobacter(100);	Otu01011_Ilumatobacter	Actinobacteria
Otu01012	9	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);	Otu01012_Alistipes	Bacteroidetes
Otu01013	79	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu01013_Bacteria	unclassified
Otu01014	6	Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);	Otu01014_Akkermansia	Verrucomicrobia
Otu01015	41	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01015_Lachnospiraceae	Firmicutes
Otu01016	93	Bacteria(100);Chloroflexi(100);Ktedonobacteria(100);Ktedonobacterales(100);Ktedonobacteraceae(100);Ktedonobacter(100);	Otu01016_Ktedonobacter	Chloroflexi
Otu01017	25	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(56);	Otu01017_Lachnospiraceae	Firmicutes
Otu01018	164	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);unclassified(100);unclassified(100);	Otu01018_Bacteroidales	Bacteroidetes
Otu01019	45	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Sinobacteraceae(100);Steroidobacter(100);	Otu01019_Steroidobacter	Proteobacteria
Otu01020	5	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01020_Lachnospiraceae	Firmicutes
Otu01021	12	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Coprobacillus(100);	Otu01021_Coprobacillus	Firmicutes
Otu01022	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01022_Lachnospiraceae	Firmicutes
Otu01023	85	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu01023_Ruminococcaceae	Firmicutes
Otu01024	33	Bacteria(100);Latescibacteria(91);unclassified(91);unclassified(91);unclassified(91);unclassified(91);	Otu01024_Latescibacteria	Latescibacteria
Otu01025	32	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Microbacteriaceae(100);unclassified(88);	Otu01025_Microbacteriaceae	Actinobacteria
Otu01026	59	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Caulobacterales(100);Caulobacteraceae(100);Phenylobacterium(100);	Otu01026_Phenylobacterium	Proteobacteria
Otu01027	43	Bacteria(100);Armatimonadetes(100);Chthonomonadetes(100);Chthonomonadales(100);Chthonomonadaceae(100);Chthonomonas/Armatimonadetes_gp3(100);	Otu01027_Chthonomonas	Armatimonadetes
Otu01028	5	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu01028_Bacteroides	Bacteroidetes
Otu01029	8	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu01029_Ruminococcaceae	Firmicutes
Otu01030	66	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);unclassified(60);unclassified(60);unclassified(60);	Otu01030_Alphaproteobacteria	Proteobacteria
Otu01031	40	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(95);	Otu01031_Clostridium_XlVa	Firmicutes
Otu01032	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01032_Lachnospiraceae	Firmicutes
Otu01033	23	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu01033_Clostridiales	Firmicutes
Otu01034	162	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(100);	Otu01034_Capnocytophaga	Bacteroidetes
Otu01035	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu01035_Clostridiales	Firmicutes
Otu01036	52	Bacteria(100);Proteobacteria(100);unclassified(75);unclassified(75);unclassified(75);unclassified(75);	Otu01036_Proteobacteria	Proteobacteria
Otu01037	32	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu01037_Ruminococcaceae	Firmicutes
Otu01038	51	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu01038_Ruminococcaceae	Firmicutes
Otu01039	21	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01039_Lachnospiraceae	Firmicutes
Otu01040	9	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu01040_Bacteroides	Bacteroidetes
Otu01041	8	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);unclassified(100);unclassified(100);	Otu01041_Actinomycetales	Actinobacteria
Otu01042	1100	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);	Otu01042_Odoribacter	Bacteroidetes
Otu01043	345	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);unclassified(100);	Otu01043_Flavobacteriaceae	Bacteroidetes
Otu01044	99	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp2(100);Gp2(100);unclassified(100);unclassified(100);	Otu01044_Gp2	Acidobacteria
Otu01045	36	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);Cystobacteraceae(100);unclassified(100);	Otu01045_Cystobacteraceae	Proteobacteria
Otu01046	32	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu01046_Ruminococcaceae	Firmicutes
Otu01047	116	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Cloacibacterium(100);	Otu01047_Cloacibacterium	Bacteroidetes
Otu01048	37	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);Polyangiaceae(73);unclassified(73);	Otu01048_Polyangiaceae	Proteobacteria
Otu01049	98	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01049_Lachnospiraceae	Firmicutes
Otu01050	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu01050_Clostridiales	Firmicutes
Otu01051	28	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Bradyrhizobiaceae(100);unclassified(100);	Otu01051_Bradyrhizobiaceae	Proteobacteria
Otu01052	61	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Gaiellales(100);Gaiellaceae(100);Gaiella(100);	Otu01052_Gaiella	Actinobacteria
Otu01053	11	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(64);	Otu01053_Blautia	Firmicutes
Otu01054	45	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(96);unclassified(96);	Otu01054_Lachnospiraceae	Firmicutes
Otu01055	8	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu01055_Bacteria	unclassified
Otu01056	585	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);unclassified(100);	Otu01056_Porphyromonadaceae	Bacteroidetes
Otu01057	9	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);unclassified(89);unclassified(89);	Otu01057_Rhizobiales	Proteobacteria
Otu01058	23	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Solirubrobacterales(100);unclassified(100);unclassified(100);	Otu01058_Solirubrobacterales	Actinobacteria
Otu01059	9	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu01059_Bacteria	unclassified
Otu01060	124	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01060_Lachnospiraceae	Firmicutes
Otu01061	677	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Dysgonomonas(100);	Otu01061_Dysgonomonas	Bacteroidetes
Otu01062	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01062_Lachnospiraceae	Firmicutes
Otu01063	5	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu01063_Streptococcus	Firmicutes
Otu01064	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu01064_Clostridiales	Firmicutes
Otu01065	117	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu01065_Prevotella	Bacteroidetes
Otu01066	5	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp4(100);Gp4(100);unclassified(100);unclassified(100);	Otu01066_Gp4	Acidobacteria
Otu01067	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01067_Lachnospiraceae	Firmicutes
Otu01068	58	Bacteria(100);candidate_division_WPS-2(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu01068_candidate_division_WPS-2	candidate_division_WPS-2
Otu01069	86	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Selenomonas(100);	Otu01069_Selenomonas	Firmicutes
Otu01070	6	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonas(100);	Otu01070_Pseudomonas	Proteobacteria
Otu01071	6	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu01071_Planctomycetaceae	Planctomycetes
Otu01072	76	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu01072_Clostridiales	Firmicutes
Otu01073	6	Bacteria(100);Firmicutes(100);Bacilli(100);unclassified(100);unclassified(100);unclassified(100);	Otu01073_Bacilli	Firmicutes
Otu01074	8	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu01074_Veillonella	Firmicutes
Otu01075	13	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadaceae(100);Dokdonella(100);	Otu01075_Dokdonella	Proteobacteria
Otu01076	12	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);unclassified(84);	Otu01076_Porphyromonadaceae	Bacteroidetes
Otu01077	27	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(89);	Otu01077_Lachnospiraceae	Firmicutes
Otu01078	7	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu01078_Bacteroides	Bacteroidetes
Otu01079	46	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(83);	Otu01079_Ruminococcaceae	Firmicutes
Otu01080	42	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu01080_Planctomycetaceae	Planctomycetes
Otu01081	59	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonas(100);	Otu01081_Pseudomonas	Proteobacteria
Otu01082	79	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu01082_Ruminococcaceae	Firmicutes
Otu01083	38	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01083_Lachnospiraceae	Firmicutes
Otu01084	130	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu01084_Planctomycetaceae	Planctomycetes
Otu01085	23	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(92);unclassified(92);unclassified(92);	Otu01085_Rhodospirillales	Proteobacteria
Otu01086	16	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);	Otu01086_Oscillibacter	Firmicutes
Otu01087	8	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01087_Lachnospiraceae	Firmicutes
Otu01088	19	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(74);unclassified(74);	Otu01088_Clostridiales	Firmicutes
Otu01089	26	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Sinobacteraceae(100);Nevskia(100);	Otu01089_Nevskia	Proteobacteria
Otu01090	11	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01090_Lachnospiraceae	Firmicutes
Otu01091	45	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu01091_Ruminococcaceae	Firmicutes
Otu01092	6	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu01092_Bacteroides	Bacteroidetes
Otu01093	21	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu01093_Alphaproteobacteria	Proteobacteria
Otu01094	114	Bacteria(100);Firmicutes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu01094_Firmicutes	Firmicutes
Otu01095	18	Bacteria(100);Firmicutes(100);unclassified(84);unclassified(84);unclassified(84);unclassified(84);	Otu01095_Firmicutes	Firmicutes
Otu01096	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu01096_Ruminococcaceae	Firmicutes
Otu01097	171	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu01097_Bacteria	unclassified
Otu01098	65	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp1(100);Gp1(100);unclassified(100);unclassified(100);	Otu01098_Gp1	Acidobacteria
Otu01099	50	Bacteria(100);Verrucomicrobia(100);Subdivision3(100);unclassified(100);unclassified(100);unclassified(100);	Otu01099_Subdivision3	Verrucomicrobia
Otu01100	1263	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(100);	Otu01100_Megasphaera	Firmicutes
Otu01101	103	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu01101_Bacteria	unclassified
Otu01102	48	Bacteria(100);Proteobacteria(96);unclassified(96);unclassified(96);unclassified(96);unclassified(96);	Otu01102_Proteobacteria	Proteobacteria
Otu01103	34	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Peptoniphilus(68);	Otu01103_Peptoniphilus	Firmicutes
Otu01104	54	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Dermabacteraceae(100);Dermabacter(97);	Otu01104_Dermabacter	Actinobacteria
Otu01105	120	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);unclassified(100);unclassified(100);	Otu01105_Bacillales	Firmicutes
Otu01106	67	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);	Otu01106_Acinetobacter	Proteobacteria
Otu01107	50	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu01107_Lactobacillus	Firmicutes
Otu01108	56	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Howardella(97);	Otu01108_Howardella	Firmicutes
Otu01109	115	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu01109_Lachnospiraceae	Firmicutes
Otu01110	11	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Methylophilales(100);Methylophilaceae(100);Methylobacillus(100);	Otu01110_Methylobacillus	Proteobacteria
Otu01111	22	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu01111_Bacteria	unclassified
Otu01112	77	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(97);unclassified(97);	Otu01112_Ruminococcaceae	Firmicutes
Otu01113	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);	Otu01113_Clostridium_sensu_stricto	Firmicutes
Otu01114	16	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu01114_Bacteria	unclassified
Otu01115	4	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(75);unclassified(100);	Otu01115_Lachnospiraceae	Firmicutes
Otu01116	11	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);unclassified(100);	Otu01116_Enterobacteriaceae	Proteobacteria
Otu01117	11	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100);	Otu01117_Faecalibacterium	Firmicutes
Otu01118	20	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(55);unclassified(55);unclassified(55);unclassified(55);	Otu01118_Gammaproteobacteria	Proteobacteria
